Time_s,V_meas_V,V_sim_V,V_err_mV,SOC,Current_A,Temp_C
563.672,3.674204494513696,3.670309668672179,3.8948258415167913,0.8497165875427918,-1.9882825261703572,28.069789081618204
573.047,3.6723207437445753,3.669023661971589,3.2970817729864876,0.8471275520082203,-1.988476054931509,28.097982805804783
582.438,3.670499954633276,3.6677797345998595,2.7202200334164317,0.8445341183997567,-1.988251020127167,28.17631008419908
591.829,3.668897689153507,3.6666208259265707,2.276863226936321,0.8419415574827043,-1.9871378847342789,28.26637388879378
601.235,3.667055018762753,3.6652600619059497,1.7949568568034202,0.8393446125880368,-1.988622957622994,28.32282632135426
610.594,3.665238917302666,3.664150317107633,1.0886001950329849,0.8367607418544565,-1.9869875310570595,28.37531960539889
619.969,3.6635493624097513,3.6628184374489945,0.7309249607567736,0.8341727093060585,-1.9882304632821863,28.432067865383004
629.422,3.661725228752284,3.6615229976150867,0.2022311371971952,0.8315620139306237,-1.9887094929499227,28.471475296835077
638.766,3.6599812338130713,3.6603641220405367,-0.38288822746546103,0.8289817990468414,-1.9876490608241533,28.498195963581
648.125,3.658222218116685,3.659133571027065,-0.9113529103799145,0.826398222814105,-1.987508301223486,28.5493804120307
657.563,3.656356862998628,3.657760568999038,-1.4037060004099544,0.823792049596661,-1.988852615410799,28.57918705026303
666.938,3.654689071022976,3.6565254831553107,-1.8364121323348748,0.8212027218219367,-1.9883548465657763,28.61763351672865
676.282,3.652952919428836,3.655260168213713,-2.3072487848767587,0.8186223554874947,-1.9882371071973608,28.626418374076337
685.704,3.651096195773572,3.65389909512599,-2.8028993524182866,0.8160200238066042,-1.9890051136500255,28.66429530026309
695.094,3.649474045098253,3.652665163722165,-3.1911186239121925,0.8134266641397211,-1.9880320751802372,28.709986754906232
704.469,3.647656661073501,3.651241443809145,-3.584782735644332,0.8108372434546085,-1.9893180971527031,28.704311209388457
713.844,3.645932161002449,3.64996989911821,-4.037738115761247,0.8082475835400121,-1.988399531667284,28.74269650613212
723.282,3.644221504767663,3.6486008251724398,-4.379320404776621,0.8056410785735586,-1.988467550016409,28.80956566967397
732.704,3.642380378471789,3.6472301504211098,-4.849771949320569,0.803039042520297,-1.988322851911864,28.85178792925231
742.094,3.640630270499483,3.64568280533926,-5.052534839776968,0.8004447593748781,-1.9901305340339024,28.896320467927687
751.485,3.639088537083273,3.644516776230741,-5.428239147467817,0.7978511399611943,-1.9868814515956903,28.89096686689857
760.844,3.6373734327868266,3.642943636782621,-5.570203995794554,0.7952672476623874,-1.9887622179009212,28.901145593323758
770.297,3.635633383078362,3.6414123783913745,-5.778995313012736,0.7926557572395159,-1.9893888547056748,28.908321231928525
779.672,3.6338653618270578,3.6400898705548936,-6.224508727835865,0.7900667457681333,-1.9873327653380453,28.95217406132674
789.047,3.6321248917721447,3.638474065198287,-6.349173426142496,0.7874781178878782,-1.9887996587335883,28.997843927082663
798.422,3.630372854137535,3.6369594411966943,-6.586587059159488,0.7848887027557216,-1.9885419842590133,29.05277989892314
807.813,3.628808860518158,3.635307606328881,-6.498745810723072,0.7822942929422638,-1.98968198696808,29.06356050850233
817.172,3.6270488165646495,3.6336984889266595,-6.649672362009973,0.7797077940129898,-1.9899723117330936,29.035902204097116
826.532,3.62532660619414,3.6321256141852083,-6.799007991068251,0.777121094069742,-1.9895660624945848,29.07915691212081
835.891,3.6236232528578816,3.6306352586557766,-7.012005797895071,0.7745359688326605,-1.987974637790897,29.13323965564612
845.282,3.621996101917392,3.6288084797418296,-6.812377824437554,0.7719415448486225,-1.9902710623631856,29.13545816971257
854.704,3.620373213660702,3.627289582809662,-6.916369148960211,0.7693384091069355,-1.9882000350994884,29.128562328948217
864.047,3.618644301315319,3.625569342373408,-6.925041058088777,0.7667580877655731,-1.988748195192504,29.133494043411996
873.422,3.616887974662338,3.6238861368778736,-6.998162215535508,0.7641687961305582,-1.9884037561904744,29.176927035703404
882.782,3.615258973154869,3.6221435445819132,-6.884571427044239,0.7615837535762859,-1.9885847888436836,29.171362403922245
892.188,3.6136238184856766,3.620379497960365,-6.755679474688581,0.7589858554419543,-1.9886354040519345,29.240170807113305
901.579,3.6119757807937702,3.6187382159532144,-6.762435159444191,0.7563931381140718,-1.9869933385216847,29.275457827720015
911.0,3.610350301844688,3.616954632882407,-6.604331037719291,0.753793243752869,-1.98694560652862,29.301128970194767
920.407,3.60874815849496,3.614981284063286,-6.233125568325892,0.7511959499823209,-1.988926647738897,29.302626315983005
929.766,3.6069116968593073,3.61317818683253,-6.266489973222544,0.7486108971536651,-1.9885026430659196,29.316917413827863
939.11,3.605266771688366,3.6114016321226985,-6.134860434332534,0.7460307775291074,-1.9877091071086457,29.334975439488428
948.516,3.603624790146825,3.609571930115648,-5.947139968823123,0.7434343076328676,-1.9873245422485728,29.365356113043138
957.86,3.6019152343704985,3.6077156780579642,-5.800443687465684,0.7408552510539804,-1.9872489526116728,29.36836761433229
967.235,3.600340417285112,3.6058002752929763,-5.459858007864415,0.7382674415446207,-1.987626453765045,29.37674075018184
976.594,3.598851197280041,3.6038739245474436,-5.022727267402605,0.7356835834973452,-1.987964515437324,29.359612122315383
985.954,3.5971263052819342,3.601966153515829,-4.839848233894717,0.7330992648737044,-1.9879102901640493,29.43728755825736
995.344,3.595430288846882,3.59997792419892,-4.547635352038171,0.7305062138602569,-1.9886535643239591,29.44811502446488
1004.719,3.59387453946796,3.597929573127299,-4.0550336593390135,0.727915959831277,-1.9899766241893069,29.435934533023623
1014.047,3.5924014177828294,3.5960622631731045,-3.6608453902751137,0.7253384432119979,-1.9890370247834808,29.503044669803177
1023.375,3.59068356253502,3.5940541253781912,-3.3705628431710544,0.7227609784235504,-1.989896610898898,29.55869389086526
1032.797,3.589124752074506,3.592189989980461,-3.0652379059548096,0.7201578066173785,-1.9886296052839407,29.52073521957515
1042.157,3.58759471375438,3.5903063104511443,-2.711596696764129,0.7175730737902488,-1.9878824364540224,29.55411710349687
1051.547,3.5858990447909096,3.588295634244347,-2.3965894534372367,0.714980074626043,-1.9886019048201384,29.596717330225243
1060.907,3.5844047103875685,3.586415773421912,-2.0110630343435076,0.7123954967522885,-1.987671747109836,29.60884967841947
1070.297,3.582870594734112,3.584546726298316,-1.6761315642042085,0.7098039153025344,-1.9866384633755303,29.623985429422643
1079.672,3.5813034028249247,3.582407087332549,-1.1036845076244362,0.7072156174474648,-1.9889870420115237,29.637174740239853
1089.047,3.5797549644033606,3.5805105379597024,-0.7555735563418153,0.7046263604087999,-1.9881117693779016,29.66700280192826
1098.454,3.578247764623329,3.5784964073940397,-0.24864277071090513,0.7020284009025737,-1.9887795763919407,29.66467867793508
1107.829,3.576606516701357,3.576558620908607,0.0478957927501078,0.6994389666430236,-1.9885914462768568,29.66090191565926
1117.25,3.5751121826185988,3.574638995220203,0.4731873983958579,0.6968372109918797,-1.988192480744879,29.696777567928176
1126.688,3.5736918418659607,3.5726935077625432,0.9983341034174309,0.6942310153825413,-1.98820260025451,29.746680560058863
1136.063,3.571980720488008,3.570755348821316,1.225371666691899,0.6916421017826324,-1.9883686892057235,29.777668594247075
1145.422,3.5706298197888,3.5688805122734832,1.749307515316545,0.6890578010953792,-1.9879033373405297,29.810379269175577
1154.813,3.5691185042737428,3.5668690464315564,2.249457842186331,0.6864641282073397,-1.9891906449582684,29.81022734878423
1164.219,3.567583668641264,3.5650453892680067,2.538279373257346,0.6838661411173685,-1.988165733479431,29.859564182557804
1173.625,3.5660387056451675,3.563051825131935,2.9868805132324816,0.681267947635039,-1.9895066188007304,29.874726790962526
1183.063,3.564386583764804,3.5612151789347974,3.1714048300064412,0.6786604420340839,-1.9888871779518469,29.932245624746415
1192.422,3.562915088886027,3.5593086346465403,3.6064542394864674,0.6760747007650575,-1.9896013650529252,29.94417607130461
1201.797,3.5614435335286414,3.5576344489526797,3.809084575961741,0.6734853792615563,-1.987596464324976,29.973109440697534
1211.188,3.559998697224833,3.5557797297954346,4.218967429398646,0.6708925608573413,-1.9881872669809744,29.92972412968284
1220.532,3.5585335300888823,3.5540366700112056,4.49686007767669,0.6683127007050198,-1.9876246115966756,29.9333473127359
1229.922,3.556974490750864,3.552093837836023,4.880652914840855,0.6657191910950954,-1.9896425218338436,29.91161763383417
1239.282,3.555561163585346,3.5504844759438017,5.076687641544453,0.6631339169910478,-1.987702253623923,29.9406654974379
1248.672,3.5540885452566213,3.548685874374019,5.402670882602489,0.6605410955889163,-1.9885094812742967,30.03115648365601
1258.032,3.552662690430225,3.5469547642317907,5.707926198434521,0.6579559115747636,-1.9886966943451971,30.05263765318468
1267.422,3.5512208766712927,3.545255378153441,5.965498517851664,0.6553623197086473,-1.9886965827659275,30.09432439501761
1276.797,3.54982573571215,3.543669573697776,6.156162014374189,0.6527735502518517,-1.9876533028722303,30.09258155327271
1286.25,3.5483405419856213,3.541947441357592,6.393100628029114,0.6501633738890569,-1.988496027948276,30.150470792750472
1295.657,3.5468557737900213,3.540396236176455,6.459537613566102,0.6475659744679905,-1.987537953486309,30.156526162307163
1305.063,3.5455080877729395,3.538647212659646,6.860875113293474,0.6449682693335073,-1.9893867686654267,30.095763533535237
1314.438,3.544036109846312,3.5372012447575254,6.83486508878639,0.6423790077344607,-1.9877190474701776,30.10698748095124
1323.766,3.542522899475224,3.535547769282666,6.975130192558243,0.6398028482830032,-1.9891994882275328,30.10114238757049
1333.125,3.54118704664662,3.534081787904872,7.105258741748166,0.6372176365901542,-1.9884742351429971,30.0836711984907
1342.532,3.539835395911942,3.5326112098775138,7.224186034428204,0.6346198490999712,-1.988153792776209,30.1685690982898
1351.907,3.538387093295157,3.531067539130137,7.319554165019948,0.6320304743507856,-1.9891258219728447,30.19355806168429
1361.282,3.5370455526933986,3.529639241304202,7.406311389196674,0.6294406071837944,-1.9889101465256172,30.19303049507064
1370.688,3.5356668893873726,3.52832899799664,7.337891390732487,0.6268431735286685,-1.9875989576432185,30.230213113549304
1380.0,3.5343026788561227,3.526912723834264,7.389955021858796,0.6242721498912007,-1.9882107910184363,30.28720435361717
1389.329,3.533019642285265,3.5255341120043395,7.4855302809253565,0.6216958190977486,-1.9885459273553776,30.309055317149696
1398.657,3.531569824939772,3.524208608426237,7.3612165135346075,0.6191195568416228,-1.988531311947044,30.31798826380171
1408.063,3.530436835993938,3.5229679360649446,7.4688999289933555,0.6165223015644212,-1.987704706732653,30.31617207135989
1417.469,3.528923481035457,3.521830974040448,7.092506995009185,0.6139266667523201,-1.9860504808345985,30.35082682932909
1426.844,3.527543465016126,3.5203785559906398,7.164909025486388,0.6113389253858303,-1.9887202580935868,30.386188206286707
1436.25,3.5263307076725425,3.5191744265394798,7.15628113306277,0.6087411612224312,-1.988294833650912,30.39731476627016
1445.61,3.5248512013663498,3.518047487133507,6.803714232842761,0.6061569305396588,-1.9874446783066968,30.388425249689863
1455.047,3.52358286135794,3.5169232157826067,6.659645575333162,0.6035523745274582,-1.9868698894253227,30.44880485286796
1464.422,3.5222781426162517,3.5156451733828407,6.632969233411057,0.6009641858362074,-1.988587940336043,30.498976741011447
1473.875,3.520801686506114,3.5145682678852253,6.233418620888553,0.5983538194014311,-1.9878509320620688,30.48620065700112
1483.266,3.5195889928176323,3.5134971933825265,6.091799435105738,0.5957612393100329,-1.9875673744157616,30.472123916358523
1492.61,3.5183228846828927,3.5123878754074047,5.935009275487957,0.5931814538410531,-1.9881294099709248,30.549421875364263
1502.032,3.516948945752723,3.511245015474654,5.703930278068814,0.5905790628143031,-1.9892035114045936,30.55525062368546
1511.375,3.515713399020164,3.5102987744235867,5.414624596577156,0.5879984503197898,-1.9881934618363055,30.619366610861245
1520.766,3.514542864043245,3.509341684549176,5.201179494068953,0.5854055711678688,-1.9876834189710573,30.635443630574283
1530.125,3.513218450082348,3.5083180953656563,4.900354716691702,0.5828214470478738,-1.9883169366149496,30.65690414646339
1539.532,3.511984472834933,3.507356519962872,4.62795287206097,0.5802236683453577,-1.9882976393637932,30.628808325015545
1548.985,3.5105870204103526,3.50638069342334,4.20632698701251,0.5776129658922287,-1.988653098503248,30.63701312295945
1558.375,3.5094488726448514,3.505457525664868,3.99134697998349,0.5750194324338942,-1.988650607568804,30.693946664718997
1567.75,3.5081775975793423,3.504500511608194,3.6770859711481307,0.5724296110247373,-1.989315076896232,30.6802083798904
1577.11,3.506991759137709,3.5037797869437903,3.2119721939185553,0.569844815814863,-1.987292938295002,30.73425287132693
1586.5,3.505744190617543,3.5028714260291065,2.8727645884365494,0.5672526291382001,-1.9879454156930088,30.753961120468368
1595.844,3.504530349334123,3.5019447418413074,2.585607492815445,0.5646720877733042,-1.9889162767833568,30.796690050801804
1605.204,3.5032196378652887,3.501166912611112,2.052725254176657,0.5620870047821513,-1.9881344788363973,30.8211779514196
1614.594,3.5022326509994093,3.5003660672365946,1.8665837628146775,0.559494313340207,-1.9878779560941329,30.836138044437973
1623.954,3.500897053821051,3.4995788089549045,1.3182448661464008,0.5569102214333604,-1.987648054439135,30.86947504295911
1633.344,3.499622682216305,3.49873165829313,0.8910239231747497,0.5543176051634238,-1.9882491007352696,30.893802025357544
1642.719,3.4984660138747623,3.497980550139012,0.4854637357500913,0.5517290687946728,-1.987742761666216,30.939899570206254
1652.141,3.49723060538398,3.49701507613019,0.2155292537899811,0.5491264396102141,-1.9899541451692988,30.968678195358827
1661.594,3.496058044606035,3.49638612506513,-0.3280804590950481,0.546515131945785,-1.9879185267633972,30.977182263492825
1671.0,3.494992231081427,3.4955429096149735,-0.5506785335462894,0.5439174962115498,-1.9888999479322047,30.98362417452372
1680.391,3.493815456626966,3.4948195833815903,-1.004126754624135,0.5413237102245125,-1.9883674584500648,31.015507068254585
1689.782,3.492611107229177,3.4941094434780395,-1.4983362488627527,0.5387306414621347,-1.987800167813655,31.065192624651736
1699.219,3.4914434976633446,3.4933253364123935,-1.881838749048903,0.5361250057800759,-1.98816187750215,31.101313789526472
1708.625,3.490238677896434,3.4924920863312763,-2.253408434842452,0.5335270823374697,-1.9890970607851075,31.136306544028123
1717.969,3.4891149284967704,3.4918654372430713,-2.750508746300895,0.5309467107947393,-1.9875029194500988,31.190535528581723
1727.344,3.487782348946673,3.4911167038185007,-3.3343548718276494,0.5283587871308386,-1.987547828301236,31.17026464723827
1736.75,3.486846122616323,3.4903560295296536,-3.5099069133304184,0.5257622245638518,-1.9876276941961537,31.18981664920916
1746.11,3.4857064458291718,3.489564254952177,-3.8578091230050404,0.523178030598652,-1.9880553291884484,31.22695646393941
1755.469,3.484584098519857,3.488751778059569,-4.167679539711866,0.5205934636200418,-1.988626420142166,31.22716896843869
1764.844,3.4834293463079806,3.4880080596665866,-4.578713358605935,0.5180043596385442,-1.98823729543811,31.24127452234207
1774.219,3.4822705868855994,3.4872052514586658,-4.93466457306635,0.5154153039601771,-1.9885522265338604,31.243489786982565
1783.594,3.4811969067474,3.486463833133363,-5.266926385962822,0.5128264052429297,-1.9879962031581144,31.265853248966657
1792.969,3.480095053755276,3.4856465421126384,-5.551488357362189,0.5102376593008948,-1.9883175638075088,31.29317612849116
1802.344,3.478858977232647,3.484796857266141,-5.937880033493936,0.507648353757066,-1.9888557515134897,31.32160257572338
1811.766,3.477762014892264,3.484035361894635,-6.2733470023710325,0.5050462157581601,-1.988090457809994,31.32903793941629
1821.141,3.4767964557752338,3.483182022808631,-6.385567033397432,0.5024573291346099,-1.988439395962925,31.36520005315764
1830.516,3.475728467910873,3.482312440116458,-6.5839722055849315,0.4998680028075896,-1.9887658423404453,31.379153088043147
1839.844,3.474491018723258,3.4814956034292788,-7.004584706020722,0.4972917455491104,-1.988303681898374,31.39420183383973
1849.204,3.4734434737524347,3.480571283103427,-7.127809350992109,0.4947065086774328,-1.988983812990186,31.40340154488872
1858.579,3.4723705564572453,3.479731652562462,-7.361096105216625,0.49211710202849757,-1.9883447997744552,31.40926993103746
1867.969,3.471383063325032,3.4787869105626457,-7.403847237613448,0.4895236461697908,-1.988839903673486,31.496926576815
1877.266,3.470472187611676,3.477905776471351,-7.433588859675044,0.48695584547763804,-1.9883925333492416,31.5292393374816
1886.657,3.469144677272745,3.4768376974562942,-7.693020183549226,0.4843613754899767,-1.9899237079799823,31.55026676471255
1896.047,3.468221896608377,3.4759043500473803,-7.682453439003201,0.48176651214644306,-1.9894194386530677,31.588364011739927
1905.485,3.467113730335753,3.475014459373836,-7.900729038083032,0.4791595161113713,-1.9881968894920772,31.64466577512695
1914.891,3.4660890666917874,3.473956059393249,-7.866992701461406,0.476561677137907,-1.9889327318013188,31.64796275879892
1924.266,3.465084615756853,3.472959903707878,-7.875287951025101,0.47397215689250993,-1.988570365128576,31.645812599824385
1933.657,3.463980322231744,3.471970362765584,-7.990040533840226,0.47137890108304903,-1.9878840759573315,31.718204346591257
1943.016,3.462931360800698,3.4707591109592753,-7.827750158577285,0.46879374436952814,-1.989705054793773,31.751117588616125
1952.375,3.4618670819683777,3.4697600367001304,-7.892954731752777,0.4662082128270961,-1.988460797436362,31.750564353691672
1961.75,3.4607034505007275,3.4685847714001774,-7.881320899449928,0.46361856953567404,-1.9892312981879483,31.816406803797957
1971.125,3.459818029704955,3.4674657978152528,-7.647768110297992,0.46102861787744565,-1.988934448850914,31.84236140938809
1980.5,3.458731422774993,3.466351399928847,-7.619977153853874,0.45843924083426435,-1.988348689475561,31.82212324994193
1989.875,3.4576488044107614,3.4651425838460908,-7.493779435329362,0.45585003332612783,-1.988674043022048,31.853706074540156
1999.235,3.4566317742781747,3.4638839300812596,-7.252155803084914,0.4532643672046409,-1.98927383618863,31.87662875853232
2008.641,3.4557585129524657,3.4627590795738072,-7.00056662134152,0.4506665430931456,-1.987833032356122,31.86926206833883
2017.969,3.454646007188595,3.461490858684848,-6.844851496253135,0.44809099761649884,-1.9881376863095552,31.835574632097757
2027.36,3.453591868834354,3.460199002688984,-6.607133854629854,0.44549778085210845,-1.9882568837279244,31.89831206636046
2036.766,3.4525867648884474,3.45896804373706,-6.381278848612393,0.44290096634227494,-1.9873043475715568,31.96940244224589
2046.235,3.4515604658484125,3.4575333724466906,-5.972906598278094,0.4402865873261417,-1.988517580015264,31.979672850797066
2055.641,3.4506361396322007,3.4562422727434376,-5.606133111236922,0.4376893742662531,-1.9876538065884288,32.05318662329961
2065.032,3.4495631904978863,3.454694604554756,-5.131414056869676,0.4350954918697868,-1.9897614323759756,32.02660326664759
2074.407,3.448658455836618,3.4532630366359474,-4.604580799329572,0.432504510814016,-1.989985469287993,32.036159219033614
2083.891,3.447412492967369,3.4520145509509117,-4.602057983542629,0.4298848289715189,-1.987599782921916,32.0564514334853
2093.266,3.4465497407313395,3.4505326451397837,-3.9829044084442877,0.4272963616535217,-1.9882860175218875,32.091682719635614
2102.594,3.445477176065531,3.4489879055137047,-3.510729448173766,0.42471968798146087,-1.9894263407195107,32.182586820700124
2111.969,3.4444722116122874,3.4475973953051726,-3.1251836928851695,0.4221300522975556,-1.988254069758978,32.185373086670815
2121.36,3.4435045221257266,3.4460588316856358,-2.554309559909207,0.4195364156834879,-1.9887842906472275,32.16888500211003
2130.75,3.442414957826595,3.444681780160581,-2.2668223339863403,0.41694382579221134,-1.9870724116300096,32.2164664114319
2140.11,3.441288173964397,3.44307485377469,-1.7866798102930126,0.4143599093678778,-1.9881836258061816,32.294503518588336
2149.485,3.440361312373495,3.441529265046045,-1.1679526725503209,0.41177115097946937,-1.9881492587890863,32.31897791820956
2158.86,3.4391497748777904,3.4398975115607215,-0.7477366829311549,0.4091818638872654,-1.9889957148362731,32.34965727679785
2168.219,3.4382752284688403,3.4386108521238454,-0.33562365500516833,0.40659873753891174,-1.9854694434385167,32.393236632840136
2177.594,3.4372508139298863,3.436790377243575,0.4604366863114606,0.40401143907609793,-1.9886209954434748,32.43264285591649
2186.938,3.436154032846962,3.435248044696784,0.9059881501780609,0.4014311308125369,-1.9878814655240489,32.43876841710743
2196.344,3.435010715671565,3.4336372999536984,1.373415717866422,0.39883418978174456,-1.9878734614809457,32.40316662617169
2205.735,3.433996015419709,3.4319402708382962,2.0557445814128883,0.3962407617041537,-1.9888451326312573,32.44638593137341
2215.094,3.4329297486860413,3.43043743929893,2.4923093871112023,0.3936565035742622,-1.9873614140550693,32.48035842556568
2224.454,3.431879337520422,3.4287578368767013,3.1215006437208537,0.39107242158309485,-1.9881493415869915,32.53206503715264
2233.829,3.4308571544072968,3.4271896724415893,3.667481965707431,0.3884841779456266,-1.98739288556408,32.53902447210252
2243.172,3.42975951038355,3.425534612417373,4.224897966176755,0.3859049826046128,-1.9878198844884492,32.50526466746662
2252.563,3.4286282626675844,3.4239311097519978,4.697152915586589,0.3833125020299043,-1.9874458247866065,32.524832580258376
2261.954,3.4274779596621,3.422241802498698,5.236157163402311,0.3807197974267216,-1.988163405948283,32.55103361314875
2271.313,3.4264031487543365,3.4206966922562954,5.706456498041135,0.37813611988754137,-1.987149828819861,32.63773067368703
2280.719,3.4253847672664444,3.4190629036919478,6.3218635744966,0.37554003741306186,-1.9872907019588573,32.698410772287495
2290.157,3.424327851035386,3.4173969311908,6.930919844585937,0.3729347129663242,-1.9877752053330648,32.71988182967458
2299.547,3.42306386674358,3.415677621951189,7.386244792391139,0.3703415061104133,-1.9890276407924383,32.76061040024573
